Refseq_ID,Exosome,Nucleus,Nucleoplasm,Chromatin,Cytoplasm,Nucleolus,Cytosol,Membrane,Ribosome
NM_000684.3,1,1,0,0,1,0,0,0,0
NM_003687.4,1,0,1,1,0,1,1,0,0
NM_001082486.2,1,1,0,1,0,1,1,0,1
NM_024179.5,0,0,0,0,1,0,0,0,0
XM_005251634.2,1,1,1,1,0,0,1,0,0
XR_001754208.2,1,0,0,0,0,0,1,0,0
XR_001780754.3,1,0,0,0,0,0,0,0,0
XM_011524291.1,1,1,1,1,0,1,0,0,1
XM_036165108.1,0,1,0,0,0,0,0,0,0
XM_011533564.3,1,1,1,1,0,1,0,0,1
NM_001010868.3,1,0,0,0,0,0,0,0,0
XM_024451511.1,1,1,0,0,1,0,0,0,0
XR_382077.4,0,1,0,0,0,0,0,0,0
XM_006515594.4,0,1,0,0,0,0,0,0,0
NM_001381943.1,1,1,1,1,0,0,1,0,0
XM_017022877.1,1,1,1,1,0,1,0,0,0
NM_015246.4,1,1,1,1,1,1,1,1,1
XM_011519465.1,1,1,1,0,0,0,0,0,0
XR_001744825.1,1,1,1,1,0,1,1,1,0
XR_002957339.1,1,1,1,1,0,1,1,0,0
NM_008243.3,0,1,0,0,0,0,0,0,0
XM_017024002.1,1,1,1,0,0,0,1,1,0
XM_005254700.4,1,0,0,0,0,0,0,0,1
XM_005274689.3,1,0,0,0,0,0,0,0,0
XM_006722160.4,1,0,0,0,0,0,0,0,0
XM_011543380.2,1,0,0,0,0,0,0,0,0
NM_001290636.1,0,1,0,0,0,0,0,0,0
NM_022823.3,1,0,0,0,0,0,0,0,0
XM_011517090.3,1,1,1,0,0,0,1,0,1
XM_011524793.2,1,0,0,0,0,0,0,0,0
NM_001382510.1,1,0,1,0,0,0,1,0,0
XM_024453038.1,1,1,0,0,0,0,0,0,0
XR_001754829.2,1,0,1,1,0,1,1,1,0
XM_006514129.4,0,1,0,0,0,0,0,0,0
NM_001365649.1,1,0,1,1,0,1,1,0,1
NM_001292033.2,1,1,1,0,0,0,1,0,0
NM_001003684.2,1,0,0,1,0,1,1,0,1
NM_012118.4,1,1,1,1,0,1,0,0,0
XR_001749501.2,1,1,1,1,0,0,0,1,0
NM_001386206.1,1,0,0,0,0,0,0,0,0
XM_006511831.5,0,0,0,0,1,0,0,0,0
NM_001272069.2,1,0,0,0,0,0,1,0,1
NM_000829.4,1,1,1,0,0,0,0,0,0
XM_011545440.2,1,0,0,0,0,0,0,0,0
NR_110608.3,1,0,0,0,0,0,0,0,0
XM_017020773.1,1,1,0,0,0,1,1,1,0
